code,label
"['def __call__(self, VAR_2):...\n'
 ""VAR_4 = VAR_2.POST.getlist('s3file')\n"" 'for field_name in VAR_4:\n'
 'VAR_3 = VAR_2.POST.getlist(field_name)\n'
 ""if local_dev and VAR_2.path == '/__s3_mock__/':\n""
 'VAR_2.FILES.setlist(field_name, list(self.get_files_from_storage(VAR_3)))\n'
 'return views.S3MockView.as_view()(VAR_2)\n'
 'return self.get_response(VAR_2)\n']",1
"['async def FUNC_16(self, VAR_5: str, VAR_1: EventBase, VAR_28: RoomVersion):...\n'
 '""""""docstring""""""\n' 'if VAR_1.state_key is None:\n'
 'VAR_96 = await self.store.is_room_blocked(VAR_1.room_id)\n'
 'if VAR_96:\n' 'if self.hs.config.block_non_admin_invites:\n'
 'if not self.spam_checker.user_may_invite(VAR_1.sender, VAR_1.state_key,\n'
 ""VAR_29 = VAR_1.content.get('membership')\n""
 'if VAR_1.type != VAR_188.Member or VAR_29 != Membership.INVITE:\n'
 'VAR_97 = get_domain_from_id(VAR_1.sender)\n' 'if VAR_97 != VAR_5:\n'
 'if not self.is_mine_id(VAR_1.state_key):\n'
 'if VAR_1.state_key == self._server_notices_mxid:\n'
 'await self._maybe_store_room_on_outlier_membership(VAR_11=event.room_id,\n    VAR_28=room_version)\n'
 'VAR_1.internal_metadata.outlier = True\n'
 'VAR_1.internal_metadata.out_of_band_membership = True\n'
 'VAR_1.signatures.update(compute_event_signature(VAR_28, VAR_1.get_pdu_json(\n    ), self.hs.hostname, self.hs.signing_key))\n'
 'VAR_32 = await self.state_handler.compute_event_context(VAR_1)\n'
 'await self.persist_events_and_notify(VAR_1.room_id, [(VAR_1, VAR_32)])\n'
 'return VAR_1\n']",0
"['def FUNC_91(VAR_62, VAR_9, VAR_152=None, VAR_146=None, VAR_147=None,...\n'
 'from frappe.utils import scrub_urls\n' 'if not VAR_152:\n'
 'VAR_152 = VAR_9\n'
 ""VAR_152 = VAR_152.replace(' ', '').replace('/', '-')\n""
 ""VAR_199 = VAR_12.get_singles_dict('Print Settings')\n""
 'VAR_200 = VAR_1.lang\n' 'if VAR_4:\n' 'VAR_1.lang = VAR_4\n'
 'VAR_1.flags.ignore_print_permissions = True\n' 'VAR_150 = not VAR_81\n'
 'VAR_42 = dict(VAR_146=print_format, VAR_147=style, VAR_136=html, VAR_94=doc,\n    VAR_150=no_letterhead, VAR_151=password)\n'
 ""VAR_61 = ''\n"" 'if int(VAR_199.send_print_as_pdf or 0):\n'
 ""VAR_213 = '.pdf'\n"" ""VAR_213 = '.html'\n"" ""VAR_42['as_pdf'] = True\n""
 ""VAR_61 = scrub_urls(FUNC_90(VAR_62, VAR_9, **kwargs)).encode('utf-8')\n""
 'VAR_61 = FUNC_90(VAR_62, VAR_9, **kwargs)\n'
 ""VAR_179 = {'fname': VAR_152 + VAR_213, 'fcontent': VAR_61}\n""
 'VAR_1.flags.ignore_print_permissions = False\n' 'VAR_1.lang = VAR_200\n'
 'return VAR_179\n']",0
"['""""""string""""""\n' 'import logging\n' 'import warnings\n'
 'import OFS.interfaces\n' 'from AccessControl import safe_builtins\n'
 'from Acquisition import aq_base\n'
 'from MultiMapping import MultiMapping\n'
 'from zExceptions import NotFound\n'
 'from zExceptions import Unauthorized\n'
 'from zope.component import queryUtility\n'
 'from zope.contentprovider.tales import TALESProviderExpression\n'
 'from zope.i18n import translate\n'
 'from zope.interface import implementer\n'
 'from zope.pagetemplate.engine import ZopeEngine as Z3Engine\n'
 'from zope.proxy import removeAllProxies\n'
 'from zope.tales.expressions import DeferExpr\n'
 'from zope.tales.expressions import LazyExpr\n'
 'from zope.tales.expressions import NotExpr\n'
 'from zope.tales.expressions import PathExpr\n'
 'from zope.tales.expressions import StringExpr\n'
 'from zope.tales.expressions import SubPathExpr\n'
 'from zope.tales.expressions import Undefs\n'
 'from zope.tales.pythonexpr import PythonExpr\n'
 'from zope.tales.tales import Context\n'
 'from zope.tales.tales import ErrorInfo as BaseErrorInfo\n'
 'from zope.tales.tales import Iterator\n'
 'from zope.traversing.adapters import traversePathElement\n'
 'from zope.traversing.interfaces import ITraversable\n'
 'from . import ZRPythonExpr\n'
 'from .interfaces import IUnicodeEncodingConflictResolver\n'
 'from .interfaces import IZopeAwareEngine\n'
 'VAR_0 = ZRPythonExpr._SecureModuleImporter()\n'
 ""VAR_1 = logging.getLogger('Expressions')\n""
 'VAR_2 = Undefs + (NotFound, Unauthorized)\n'
 'def FUNC_0(VAR_3, VAR_4, VAR_5):...\n' '""""""docstring""""""\n'
 ""VAR_12 = getattr(VAR_5, 'request', None)\n"" 'VAR_4 = list(VAR_4)\n'
 'VAR_4.reverse()\n' 'while VAR_4:\n' 'VAR_19 = VAR_4.pop()\n'
 'return VAR_3\n' ""if VAR_19 == '_':\n""
 ""warnings.warn(\n    'Traversing to the name `_` is deprecated and will be removed in Zope 6.',\n    DeprecationWarning)\n""
 ""if VAR_19.startswith('_'):\n""
 'if OFS.interfaces.ITraversable.providedBy(VAR_3):\n'
 'VAR_3 = VAR_3.restrictedTraverse(VAR_19)\n'
 'VAR_3 = traversePathElement(VAR_3, VAR_19, VAR_4, VAR_12=request)\n']",1
"[""@app.route('/tags/<tag_name>')...\n""
 ""if not app.config['SEARCH_CONF']['enabled'] and not which('rg'):\n""
 ""flash(\n    'Search (for example ripgrep) must be installed to view pages about embedded tags.'\n    , 'error')\n""
 ""VAR_11 = search(f'#{VAR_0}#', strict=True)\n"" ""return redirect('/')\n""
 ""VAR_12 = set([item['id'] for item in VAR_11])\n""
 'for res in search_frontmatter_tags(VAR_0):\n'
 ""if res['id'] not in VAR_12:\n""
 ""return render_template('tags/show.html', title=f'Tags - {tag_name}', VAR_0=\n    tag_name, search_result=results)\n""
 'VAR_11.append(res)\n']",0
"['def FUNC_4(VAR_2: Directive) ->tuple[str, str]:...\n'
 '""""""docstring""""""\n' 'VAR_8 = file.readlines()\n'
 ""VAR_20 = FUNC_3(VAR_8, VAR_2.meta['lineno'] - 1)\n""
 ""VAR_21 = ''.join(VAR_20).rstrip('\\n')\n""
 'return VAR_21, FUNC_0(VAR_21)\n']",0
"['def FUNC_5(VAR_13):...\n' 'if VAR_13 <= 10000:\n'
 'return float(math.factorial(VAR_13))\n']",1
"['def FUNC_4(VAR_3, VAR_6, VAR_7):...\n' 'VAR_50 = False\n'
 'if len(VAR_7) > 0:\n' 'for del_element in VAR_7:\n' 'return VAR_50\n'
 'VAR_3.remove(del_element)\n' 'VAR_50 = True\n'
 'if len(del_element.books) == 0:\n' 'VAR_6.delete(del_element)\n']",0
"[""def __init__(self, VAR_26: 'HomeServer', VAR_27: Dict[str, Any]={}, VAR_8:...\n""
 '""""""docstring""""""\n' 'self.hs = VAR_26\n' 'self._ip_whitelist = VAR_8\n'
 'self._ip_blacklist = VAR_9\n' 'self._extra_treq_args = VAR_27\n'
 'self.user_agent = VAR_26.version_string\n'
 'self.clock = VAR_26.get_clock()\n'
 'if VAR_26.config.user_agent_suffix:\n'
 ""self.user_agent = '%s %s' % (self.user_agent, VAR_26.config.user_agent_suffix)\n""
 'self._cooperator = Cooperator(scheduler=_make_scheduler(hs.get_reactor()))\n'
 ""self.user_agent = self.user_agent.encode('ascii')\n""
 'if self._ip_blacklist:\n' 'VAR_54 = VAR_26.get_reactor()\n'
 'self.reactor = VAR_26.get_reactor()\n'
 'VAR_55 = CLASS_0(VAR_54, self._ip_whitelist, self._ip_blacklist)\n'
 'VAR_44 = HTTPConnectionPool(self.reactor)\n'
 'def __getattr__(VAR_59, VAR_60):...\n'
 'VAR_44.maxPersistentPerHost = max((100 * VAR_26.config.caches.global_factor, 5)\n    )\n'
 ""if VAR_60 == 'nameResolver':\n""
 'VAR_44.cachedConnectionTimeout = 2 * 60\n' 'return VAR_55\n'
 'return getattr(VAR_54, VAR_60)\n'
 'self.agent = ProxyAgent(self.reactor, connectTimeout=15, contextFactory=\n    self.hs.get_http_client_context_factory(), VAR_44=pool, VAR_28=\n    http_proxy, VAR_29=https_proxy)\n'
 'if self._ip_blacklist:\n'
 'self.agent = CLASS_1(self.agent, VAR_8=self._ip_whitelist, VAR_9=self.\n    _ip_blacklist)\n']",1
['@property...\n' 'return self.is_active\n'],0
"['from dataclasses import asdict\n'
 'from datetime import date, datetime\n'
 'from typing import Any, Dict, List, Optional, Union, cast\n'
 'import httpx\n' 'from ..client import AuthenticatedClient, Client\n'
 'from ..errors import ApiResponseError\n'
 'from ..models.a_model import AModel\n'
 'from ..models.an_enum import AnEnum\n'
 'from ..models.body_upload_file_tests_upload_post import BodyUploadFileTestsUploadPost\n'
 'from ..models.http_validation_error import HTTPValidationError\n'
 'async def FUNC_0(*, VAR_0: Client, VAR_1: List[AnEnum], VAR_2: Union[date,...\n'
 '""""""docstring""""""\n' ""VAR_6 = '{}/tests/'.format(VAR_0.base_url)\n""
 'VAR_12: Dict[str, Any] = VAR_0.get_headers()\n' 'VAR_7 = []\n'
 'for an_enum_value_item_data in VAR_1:\n'
 'VAR_9 = an_enum_value_item_data.value\n' 'if isinstance(VAR_2, date):\n'
 'VAR_7.append(VAR_9)\n' 'VAR_10 = VAR_2.isoformat()\n'
 'VAR_10 = VAR_2.isoformat()\n'
 ""params: Dict[str, Any] = {'an_enum_value': VAR_7, 'some_date': VAR_10}\n""
 'VAR_11 = await _client.get(VAR_6=url, VAR_12=headers, params=params)\n'
 'if VAR_11.status_code == 200:\n'
 'return [AModel.from_dict(item) for item in cast(List[Dict[str, Any]],\n    VAR_11.json())]\n'
 'if VAR_11.status_code == 422:\n'
 'return HTTPValidationError.from_dict(cast(Dict[str, Any], VAR_11.json()))\n'
 'async def FUNC_1(*, VAR_0: Client, VAR_3: BodyUploadFileTestsUploadPost,...\n'
 '""""""docstring""""""\n' ""VAR_6 = '{}/tests/upload'.format(VAR_0.base_url)\n""
 'VAR_12: Dict[str, Any] = VAR_0.get_headers()\n'
 'if VAR_4 is not None:\n' ""VAR_12['keep-alive'] = VAR_4\n""
 'VAR_11 = await _client.post(VAR_6=url, VAR_12=headers, files=multipart_data\n    .to_dict())\n'
 'if VAR_11.status_code == 200:\n' 'return None\n'
 'if VAR_11.status_code == 422:\n'
 'return HTTPValidationError.from_dict(cast(Dict[str, Any], VAR_11.json()))\n'
 'async def FUNC_2(*, VAR_0: Client, VAR_5: AModel) ->Union[None,...\n'
 '""""""docstring""""""\n'
 ""VAR_6 = '{}/tests/json_body'.format(VAR_0.base_url)\n""
 'VAR_12: Dict[str, Any] = VAR_0.get_headers()\n'
 'VAR_8 = VAR_5.to_dict()\n'
 'VAR_11 = await _client.post(VAR_6=url, VAR_12=headers, json=json_json_body)\n'
 'if VAR_11.status_code == 200:\n' 'return None\n'
 'if VAR_11.status_code == 422:\n'
 'return HTTPValidationError.from_dict(cast(Dict[str, Any], VAR_11.json()))\n']",1
"['def FUNC_0(VAR_2, VAR_3, VAR_4, **VAR_5):...\n' '""""""docstring""""""\n'
 'VAR_10 = []\n' 'VAR_11 = Change.objects.content()\n' 'if VAR_2:\n'
 'VAR_11 = VAR_11.filter(author=user)\n'
 'for language in Language.objects.filter(**kwargs).distinct().iterator():\n'
 'VAR_17 = VAR_11.filter(language=language, **kwargs).authors_list((VAR_3, VAR_4)\n    )\n'
 'return VAR_10\n' 'if not VAR_17:\n'
 'VAR_10.append({language.name: sorted(VAR_17, key=lambda item: item[2])})\n']",0
"['from __future__ import absolute_import, division, unicode_literals\n'
 'from six import text_type\n' 'import re\n'
 'from ..constants import voidElements, booleanAttributes, spaceCharacters\n'
 'from ..constants import rcdataElements, entities, xmlEntities\n'
 'from .. import utils\n' 'from xml.sax.saxutils import escape\n'
 ""VAR_0 = ''.join(VAR_0)\n""
 'VAR_1 = re.compile(\'[\' + VAR_0 + \'""\\\'=<>`]\')\n'
 'from codecs import register_error, xmlcharrefreplace_errors\n'
 ""VAR_3 = 'strict'\n"" ""VAR_3 = 'htmlentityreplace'\n"" 'VAR_7 = False\n'
 'VAR_4 = {}\n' 'VAR_8 = \'""\'\n' ""VAR_5 = len('\\U0010ffff') == 1\n""
 'VAR_9 = True\n' 'for VAR_38, VAR_32 in list(entities.items()):\n'
 'VAR_10 = True\n'
 'if VAR_5 and len(VAR_32) > 1 or not VAR_5 and len(VAR_32) > 2:\n'
 'def FUNC_1(VAR_6):...\n' 'VAR_11 = True\n' ""if VAR_32 != '&':\n""
 'if isinstance(VAR_6, (UnicodeEncodeError, UnicodeTranslateError)):\n'
 'VAR_12 = False\n' 'if len(VAR_32) == 2:\n' 'VAR_28 = []\n'
 'return xmlcharrefreplace_errors(VAR_6)\n' 'VAR_13 = True\n'
 'VAR_32 = utils.surrogatePairToCodepoint(VAR_32)\n'
 'VAR_32 = ord(VAR_32)\n' 'VAR_29 = []\n' 'VAR_14 = False\n'
 'if VAR_32 not in VAR_4 or VAR_38.islower():\n' 'VAR_30 = False\n'
 'VAR_15 = False\n' 'VAR_4[VAR_32] = VAR_38\n'
 'for i, c in enumerate(VAR_6.object[VAR_6.start:VAR_6.end]):\n'
 'VAR_16 = True\n' 'if VAR_30:\n' 'for cp in VAR_29:\n' 'VAR_17 = False\n'
 'VAR_30 = False\n' 'VAR_33 = i + VAR_6.start\n'
 'VAR_34 = VAR_4.get(cp)\n' ""return ''.join(VAR_28), VAR_6.end\n""
 'VAR_18 = True\n'
 'if utils.isSurrogatePair(VAR_6.object[VAR_33:min([VAR_6.end, VAR_33 + 2])]):\n'
 'if VAR_34:\n' 'VAR_19 = False\n'
 'VAR_36 = utils.surrogatePairToCodepoint(VAR_6.object[VAR_33:VAR_33 + 2])\n'
 'VAR_36 = ord(c)\n' ""VAR_28.append('&')\n""
 ""VAR_28.append('&#x%s;' % hex(cp)[2:])\n"" 'VAR_20 = False\n'
 'VAR_30 = True\n' 'VAR_29.append(VAR_36)\n' 'VAR_28.append(VAR_34)\n'
 ""VAR_21 = ('quote_attr_values', 'quote_char', 'use_best_quote_char',\n    'omit_optional_tags', 'minimize_boolean_attributes',\n    'use_trailing_solidus', 'space_before_trailing_solidus',\n    'escape_lt_in_attrs', 'escape_rcdata', 'resolve_entities',\n    'alphabetical_attributes', 'inject_meta_charset', 'strip_whitespace',\n    'sanitize')\n""
 ""if not VAR_34.endswith(';'):\n"" 'def __init__(self, **VAR_22):...\n'
 ""VAR_28.append(';')\n"" '""""""docstring""""""\n' ""if 'quote_char' in VAR_22:\n""
 'self.use_best_quote_char = False\n' 'for attr in self.options:\n'
 'setattr(self, attr, VAR_22.get(attr, getattr(self, attr)))\n'
 'self.errors = []\n' 'self.strict = False\n'
 'def FUNC_2(self, VAR_23):...\n' 'assert isinstance(VAR_23, text_type)\n'
 'if self.encoding:\n' 'return VAR_23.encode(self.encoding, VAR_3)\n'
 'return VAR_23\n']",1
"['import os\n'
 'from ConfigParser import ConfigParser, NoSectionError, NoOptionError\n'
 'from swift.common.memcached import MemcacheRing\n'
 '""""""\n    Caching middleware that manages caching in swift.\n    """"""\n'
 'def __init__(self, VAR_2, VAR_3):...\n' 'self.app = VAR_2\n'
 ""self.memcache_servers = VAR_3.get('memcache_servers')\n""
 'if not self.memcache_servers:\n'
 ""VAR_6 = os.path.join(VAR_3.get('swift_dir', '/etc/swift'), 'memcache.conf')\n""
 'if not self.memcache_servers:\n' 'VAR_7 = ConfigParser()\n'
 ""self.memcache_servers = '127.0.0.1:11211'\n""
 ""self.memcache = MemcacheRing([s.strip() for s in self.memcache_servers.\n    split(',') if s.strip()])\n""
 'if VAR_7.read(VAR_6):\n' 'def __call__(self, VAR_4, VAR_5):...\n'
 ""self.memcache_servers = VAR_7.get('memcache', 'memcache_servers')\n""
 ""VAR_4['swift.cache'] = self.memcache\n""
 'return self.app(VAR_4, VAR_5)\n']",1
"['def FUNC_25(self, VAR_13, VAR_14):...\n' 'VAR_30 = []\n'
 'for fieldname, VAR_4 in VAR_13:\n' 'VAR_5 = frappe.get_meta(VAR_4)\n'
 'return VAR_30\n' 'if VAR_5.get_field(fieldname):\n'
 'VAR_41 = VAR_5.get_field(fieldname)\n'
 ""if fieldname == '_aggregate_column':\n"" 'VAR_30.append(VAR_41)\n'
 'VAR_32 = FUNC_3(VAR_14, VAR_5)\n'
 'VAR_32 = VAR_5.get_label(fieldname)\n'
 'VAR_41 = frappe._dict(fieldname=fieldname, VAR_32=label)\n'
 ""if fieldname == 'name':\n"" ""VAR_41.fieldtype = 'Link'\n""
 'VAR_41.options = VAR_4\n']",0
"['@VAR_0.register...\n'
 'VAR_2 = pickle.loads(bz2.decompress(base64.urlsafe_b64decode(VAR_1)))\n'
 'VAR_3, VAR_4 = read_host_config(SESSION, VAR_2)\n'
 'if VAR_3 is not None:\n' ""return VAR_4 + 'checked in successful'\n""
 ""return VAR_4 + 'error checking in'\n""]",1
"['def FUNC_12(self, VAR_10, VAR_11):...\n' 'self.http_client = Mock()\n'
 'VAR_33 = self.setup_test_homeserver(http_client=self.http_client)\n'
 'return VAR_33\n']",1
"['def FUNC_165(VAR_215, VAR_224):...\n' 'if not VAR_399:\n'
 'return None\n'
 ""return serializers.json({'jsonrpc': '2.0', 'id': VAR_215, 'result': VAR_224})\n""]",0
"['from __future__ import unicode_literals\n'
 'from django.conf.urls import url\n'
 'from django.contrib.auth.decorators import login_required\n'
 'from django.http.response import HttpResponse\n'
 'from django.views.decorators.csrf import csrf_exempt\n'
 'from django.views.i18n import set_language\n'
 'from itertools import chain\n'
 'from shuup.apps.provides import get_provide_objects\n'
 'from .views.basket import BasketView\n'
 'from .views.category import AllCategoriesView, CategoryView\n'
 'from .views.checkout import get_checkout_view\n'
 'from .views.dashboard import DashboardView\n'
 'from .views.index import IndexView\n'
 'from .views.misc import force_anonymous_contact, force_company_contact, force_person_contact, stop_impersonating, toggle_all_seeing\n'
 'from .views.order import OrderCompleteView\n'
 'from .views.payment import ProcessPaymentView\n'
 'from .views.product import ProductDetailView\n'
 'from .views.upload import media_upload\n'
 'def FUNC_0(VAR_0, *VAR_1, **VAR_2):...\n'
 ""return HttpResponse('Not here yet: %s (%r, %r)' % (VAR_0.path, VAR_1, VAR_2\n    ), status=410)\n""]",1
"['@login_required...\n' 'if VAR_1:\n'
 'get_object_or_404(Category.objects.visible(), VAR_2=category_id)\n'
 'VAR_4 = VAR_0.user\n'
 ""VAR_5 = TopicForm(VAR_4=user, data=post_data(request), initial={'category':\n    category_id})\n""
 'VAR_6 = CommentForm(VAR_4=user, data=post_data(request))\n'
 'if is_post(VAR_0) and all([VAR_5.is_valid(), VAR_6.is_valid()]\n'
 'if not VAR_4.st.update_post_hash(VAR_5.get_topic_hash()):\n'
 ""return render(VAR_0=request, template_name='spirit/topic/publish.html',\n    context={'form': form, 'cform': cform})\n""
 ""return redirect(VAR_0.POST.get('next', None) or VAR_5.get_category().\n    get_absolute_url())\n""
 'VAR_7 = VAR_5.save()\n' 'VAR_6.topic = VAR_7\n'
 'VAR_11 = VAR_6.save()\n'
 'comment_posted(VAR_11=comment, mentions=cform.mentions)\n'
 'return redirect(VAR_7.get_absolute_url())\n']",1
"[""@app.route('/login', methods=['GET', 'POST'])...\n""
 'VAR_9 = forms.UserForm()\n' 'if VAR_9.validate_on_submit():\n'
 'VAR_33 = get_db()\n'
 ""return render_template('users/login.html', VAR_9=form, title='Login')\n""
 ""VAR_34 = VAR_33.search((Query().username == VAR_9.username.data) & (Query()\n    .type == 'user'))\n""
 ""if VAR_34 and check_password_hash(VAR_34[0]['hashed_password'], VAR_9.\n""
 'VAR_34 = User.from_db(VAR_34[0])\n'
 ""flash('Invalid credentials', 'error')\n""
 'login_user(VAR_34, remember=True)\n' ""return redirect('/login')\n""
 ""flash('Login successful!', 'success')\n""
 ""VAR_39 = request.args.get('next')\n"" ""return redirect(VAR_39 or '/')\n""]",1
"['@pytest.fixture...\n' '""""""docstring""""""\n'
 ""VAR_3.setattr('s3file.forms.S3FileInputMixin.upload_folder', os.path.join(\n    storage.aws_location, 'tmp'))\n""]",1
"['def FUNC_0(VAR_3):...\n' '""""""docstring""""""\n'
 'VAR_14 = VAR_3.adjusted(QUrl.NormalizePathSegments | QUrl.StripTrailingSlash)\n'
 'if VAR_14 != VAR_3:\n' 'VAR_15 = VAR_3.path()\n'
 'VAR_16 = VAR_3.host()\n' 'VAR_17 = urlutils.query_string(VAR_3)\n'
 ""log.misc.debug('url: {}, path: {}, host {}'.format(VAR_3.toDisplayString(),\n    VAR_15, VAR_16))\n""
 'if not VAR_15 or not VAR_16:\n' 'VAR_29 = QUrl()\n'
 'VAR_30 = VAR_2[VAR_16]\n' 'VAR_31, VAR_32 = VAR_30(VAR_3)\n'
 'assert VAR_31 is not None, VAR_3\n' ""VAR_29.setScheme('qute')\n""
 ""if VAR_31 == 'text/html' and isinstance(VAR_32, str):\n"" 'if VAR_16:\n'
 ""VAR_32 = VAR_32.encode('utf-8', errors='xmlcharrefreplace')\n""
 'return VAR_31, VAR_32\n' 'VAR_29.setHost(VAR_16)\n'
 'VAR_29.setHost(VAR_15)\n' ""VAR_29.setPath('/')\n"" 'if VAR_17:\n'
 'VAR_29.setQuery(VAR_17)\n' 'if VAR_29.host():\n']",0
"['import json\n'
 'from django.http.response import HttpResponse, HttpResponseRedirect\n'
 'from django.middleware.csrf import get_token\n'
 'from django.utils.http import urlencode\n'
 'from django.utils.translation import ugettext_lazy as _\n'
 'from django.views.generic import TemplateView\n'
 'from shuup.utils.excs import Problem\n'
 'from shuup.xtheme import XTHEME_GLOBAL_VIEW_NAME\n'
 'from shuup.xtheme._theme import get_theme_by_identifier\n'
 'from shuup.xtheme.editing import could_edit\n'
 'from shuup.xtheme.layout import Layout\n'
 'from shuup.xtheme.layout.utils import get_provided_layouts\n'
 'from shuup.xtheme.view_config import ViewConfig\n'
 'from shuup.xtheme.views.forms import LayoutCellFormGroup\n'
 'VAR_0 = 4\n' ""VAR_1 = 'shuup/xtheme/editor.jinja'\n"" 'VAR_2 = False\n'
 'VAR_3 = False\n' 'def FUNC_0(self):...\n'
 ""return json.loads(self.request.GET['default_config'])\n"" 'return None\n'
 'def FUNC_1(self, **VAR_4):...\n'
 'VAR_15 = super(CLASS_0, self).get_context_data(**kwargs)\n'
 ""VAR_15['layout'] = self.layout\n""
 ""VAR_15['csrf_token_str'] = get_token(self.request)\n""
 ""VAR_15['current_cell_coords'] = self.current_cell_coords\n""
 ""VAR_15['current_cell'] = self.current_cell\n""
 ""VAR_15['form'] = self.form\n"" ""VAR_15['changed'] = self.changed\n""
 ""VAR_15['cell_limit'] = VAR_0\n"" 'return VAR_15\n']",0
['def FUNC_4(self):...\n' ''],0
"['@require_POST...\n' 'VAR_3 = get_object_or_404(Topic, VAR_2=topic_id)\n'
 'VAR_4 = FavoriteForm(user=request.user, VAR_3=topic, data=request.POST)\n'
 'if VAR_4.is_valid():\n' 'VAR_4.save()\n'
 'messages.error(VAR_0, utils.render_form_errors(VAR_4))\n'
 ""return redirect(VAR_0.POST.get('next', VAR_3.get_absolute_url()))\n""]",1
['@FUNC_0...\n' 'return SearchHandler(self)\n'],0
"['def FUNC_36():...\n'
 'return FUNC_2(VAR_8, VAR_15=additional_key_data)\n']",0
"['async def FUNC_6(self):...\n' ""if not hasattr(self, 'resolved_spec'):\n""
 'await self.get_resolved_ref()\n' 'return self.resolved_spec\n']",0
"[""@override_config({'send_federation': True})...\n""
 'self.room_members = [VAR_0, VAR_2]\n'
 'self.get_success(self.handler.started_typing(target_user=U_APPLE, requester\n    =create_requester(U_APPLE), VAR_16=ROOM_ID, timeout=20000))\n'
 'VAR_19 = self.hs.get_http_client().put_json\n'
 ""VAR_19.assert_called_once_with('farm', path=\n    '/_matrix/federation/v1/send/1000000', data=_expect_edu_transaction(\n    'm.typing', content={'room_id': ROOM_ID, 'user_id': U_APPLE.to_string(),\n    'typing': True}), json_data_callback=ANY, long_retries=True,\n    backoff_on_404=True, try_trailing_slash_on_400=True)\n""]",1
"[""@action('userinfoedit', lazy_gettext('Edit User'), '', 'fa-edit', multiple=...\n""
 ""return redirect(url_for(self.appbuilder.sm.userinfoeditview.__name__ +\n    '.this_form_get'))\n""]",0
"['@VAR_1.url_value_preprocessor...\n'
 ""g.auth_token = VAR_7.pop('auth_token')\n""]",0
"[""@VAR_2.route('/ajax/deleterestriction/<int:res_type>', methods=['POST'])...\n""
 'return FUNC_33(VAR_8, 0)\n']",0
"['@FUNC_0...\n' 'if self.config.worker_app:\n'
 'return GroupsServerWorkerHandler(self)\n'
 'return GroupsServerHandler(self)\n']",0
"['@require_POST...\n' '""""""docstring""""""\n' 'VAR_224 = {}\n'
 ""VAR_225 = ['Project', 'Dataset', 'Image', 'Screen', 'Plate', 'Fileset']\n""
 'for VAR_215 in VAR_225:\n' 'VAR_154 = VAR_2.POST.get(VAR_215, None)\n'
 ""if VAR_27 == 'chgrp':\n"" 'if VAR_154 is not None:\n'
 ""VAR_332 = getIntOrDefault(VAR_2, 'group_id', None)\n""
 ""if VAR_27 == 'chown':\n""
 ""VAR_144 = [int(VAR_40) for VAR_40 in VAR_154.split(',')]\n""
 'VAR_84 = VAR_5.submitDryRun(VAR_27, VAR_224, VAR_332)\n'
 ""VAR_332 = getIntOrDefault(VAR_2, 'owner_id', None)\n""
 'VAR_224[VAR_215] = VAR_144\n' 'VAR_198 = VAR_345(VAR_84)\n'
 'return HttpResponse(VAR_198)\n']",0
"['def __init__(self, VAR_1):...\n' 'self.get_response = VAR_1\n']",0
"['def FUNC_1(self) ->dict:...\n' 'VAR_32 = self.default_config()\n'
 ""VAR_32['worker_replication_host'] = 'testserv'\n""
 ""VAR_32['worker_replication_http_port'] = '8765'\n"" 'return VAR_32\n']",0
