code,label
"['@VAR_25.whitelist(allow_guest=True)...\n' 'VAR_16 = None\n'
 ""if VAR_25.session.user == 'Guest':\n""
 ""if VAR_25.get_system_settings('allow_guests_to_upload_files'):\n""
 ""VAR_16 = VAR_25.get_doc('User', VAR_25.session.user)\n""
 'VAR_26 = True\n' 'return\n' 'VAR_26 = False\n'
 'VAR_17 = VAR_25.request.files\n'
 'VAR_18 = VAR_25.form_dict.is_private\n'
 'VAR_9 = VAR_25.form_dict.doctype\n'
 'VAR_19 = VAR_25.form_dict.docname\n'
 'VAR_20 = VAR_25.form_dict.fieldname\n'
 'VAR_21 = VAR_25.form_dict.file_url\n'
 ""VAR_22 = VAR_25.form_dict.folder or 'Home'\n""
 'VAR_3 = VAR_25.form_dict.method\n' 'VAR_23 = None\n' 'VAR_24 = None\n'
 ""if 'file' in VAR_17:\n"" ""VAR_27 = VAR_17['file']\n""
 'VAR_25.local.uploaded_file = VAR_23\n' 'VAR_23 = VAR_27.stream.read()\n'
 'VAR_25.local.uploaded_filename = VAR_24\n' 'VAR_24 = VAR_27.filename\n'
 ""if VAR_25.session.user == 'Guest' or VAR_16 and not VAR_16.has_desk_access():\n""
 'import mimetypes\n' 'if VAR_3:\n'
 'VAR_28 = mimetypes.guess_type(VAR_24)[0]\n'
 'VAR_3 = VAR_25.get_attr(VAR_3)\n'
 ""VAR_15 = VAR_25.get_doc({'doctype': 'File', 'attached_to_doctype': VAR_9,\n    'attached_to_name': VAR_19, 'attached_to_field': VAR_20, 'folder':\n    VAR_22, 'file_name': VAR_24, 'file_url': VAR_21, 'is_private': cint(\n    VAR_18), 'content': VAR_23})\n""
 'if VAR_28 not in VAR_0:\n' 'FUNC_3(VAR_3)\n'
 'VAR_15.save(VAR_26=ignore_permissions)\n'
 ""VAR_25.throw(_('You can only upload JPG, PNG, PDF, or Microsoft documents.'))\n""
 'return VAR_3()\n' 'return VAR_15\n']",0
"['@wrapt.decorator...\n'
 'VAR_18.update(dict(zip(VAR_15.__code__.co_varnames, VAR_17)))\n'
 ""FUNC_0(VAR_18['searchfield'])\n""
 ""VAR_18['start'] = cint(VAR_18['start'])\n""
 ""VAR_18['page_len'] = cint(VAR_18['page_len'])\n""
 ""if VAR_18['doctype'] and not VAR_20.db.exists('DocType', VAR_18['doctype']):\n""
 'return []\n' 'return VAR_15(**kwargs)\n']",1
"['@login_required...\n' '""""""docstring""""""\n' 'if VAR_7 is None:\n'
 'VAR_18 = None\n' 'if VAR_8 is None:\n'
 ""VAR_5 = {'translation__isnull': False}\n""
 'VAR_18 = get_project(VAR_6, VAR_7)\n'
 'VAR_18 = get_component(VAR_6, VAR_7, VAR_8)\n'
 'VAR_12 = ReportsForm(VAR_6.POST)\n'
 ""VAR_5 = {'translation__component__project': VAR_18}\n""
 ""VAR_5 = {'translation__component': VAR_18}\n""
 'if not VAR_12.is_valid():\n' 'show_form_errors(VAR_6, VAR_12)\n'
 ""VAR_13 = FUNC_0(None if VAR_6.user.has_perm('reports.view', VAR_18) else\n    VAR_6.user, VAR_12.cleaned_data['start_date'], VAR_12.cleaned_data[\n    'end_date'], **kwargs)\n""
 ""return redirect_param(VAR_18 or 'home', '#reports')\n""
 ""if VAR_12.cleaned_data['style'] == 'json':\n""
 'return JsonResponse(VAR_13=data, safe=False)\n'
 ""if VAR_12.cleaned_data['style'] == 'html':\n"" ""VAR_19 = '<table>'\n""
 ""VAR_19 = ''\n"" ""VAR_20 = '<tr>'\n"" ""VAR_20 = ''\n""
 ""VAR_21 = '<th>{0}</th>'\n"" ""VAR_21 = '* {0}\\n'\n""
 ""VAR_22 = '<td><ul>'\n"" ""VAR_22 = ''\n""
 'VAR_23 = \'<li><a href=""mailto:{0}"">{1}</a> ({2})</li>\'\n'
 ""VAR_23 = '    * {1} <{0}> ({2})'\n"" ""VAR_24 = '</ul></td>'\n""
 ""VAR_24 = ''\n"" ""VAR_25 = '</tr>'\n"" ""VAR_25 = ''\n""
 ""VAR_26 = 'text/html'\n"" ""VAR_26 = 'text/plain'\n""
 ""VAR_27 = '</table>'\n"" ""VAR_27 = ''\n"" 'VAR_10 = [VAR_19]\n'
 'for language in VAR_13:\n' 'VAR_28, VAR_29 = language.popitem()\n'
 'VAR_10.append(VAR_27)\n' 'VAR_10.append(VAR_20)\n'
 ""return HttpResponse('\\n'.join(VAR_10), content_type=f'{mime}; charset=utf-8')\n""
 'VAR_10.append(VAR_21.format(VAR_28))\n'
 ""VAR_10.append(VAR_22 + '\\n'.join(VAR_23.format(*t) for t in VAR_29) + VAR_24)\n""
 'VAR_10.append(VAR_25)\n']",1
"['@login_required()...\n' '""""""docstring""""""\n'
 'VAR_137 = VAR_8.getScriptService()\n'
 ""VAR_138 = VAR_137.getScriptsByMimetype('text/x-lut')\n"" 'VAR_54 = []\n'
 'for lut in VAR_138:\n' 'VAR_216 = lut.path.val + lut.name.val\n'
 ""VAR_54.sort(VAR_79=lambda x: x['name'].lower())\n""
 'VAR_217 = LUTS_IN_PNG.index(VAR_216) if VAR_216 in LUTS_IN_PNG else -1\n'
 ""return {'luts': VAR_54, 'png_luts': LUTS_IN_PNG}\n""
 ""VAR_54.append({'id': lut.id.val, 'path': lut.path.val, 'name': lut.name.val,\n    'size': unwrap(lut.size), 'png_index': VAR_217})\n""]",0
"[""@VAR_1.route('/tping', methods=['POST'])...\n""
 ""VAR_13 = request.form['id']\n""
 ""VAR_2.sentences_victim('report_online', [VAR_13])\n""
 ""return json.dumps({'status': 'OK', 'vId': VAR_13})\n""]",1
"['def FUNC_0(self, VAR_3, VAR_4):...\n' 'VAR_5 = Mock()\n'
 'VAR_5.set_state.return_value = defer.succeed(None)\n'
 ""VAR_6 = self.setup_test_homeserver('red', http_client=None,\n    federation_client=Mock(), VAR_5=presence_handler)\n""
 'return VAR_6\n']",1
"['def FUNC_19(self):...\n' '""""""docstring""""""\n'
 ""VAR_9, VAR_15 = self.make_request('GET', '/profile/' + self.requester,\n    VAR_7=self.requester_tok)\n""
 'self.assertEqual(VAR_15.code, 200, VAR_15.result)\n'
 ""VAR_9, VAR_15 = self.make_request('GET', '/profile/' + self.requester +\n    '/displayname', VAR_7=self.requester_tok)\n""
 'self.assertEqual(VAR_15.code, 200, VAR_15.result)\n'
 ""VAR_9, VAR_15 = self.make_request('GET', '/profile/' + self.requester +\n    '/avatar_url', VAR_7=self.requester_tok)\n""
 'self.assertEqual(VAR_15.code, 200, VAR_15.result)\n']",0
"['def FUNC_4(self):...\n' '""""""docstring""""""\n'
 ""VAR_15 = Mock(spec_set=['post_json_get_json'])\n""
 'VAR_15.post_json_get_json.side_effect = lambda *_, **__: defer.succeed({})\n'
 ""self.make_worker_hs('synapse.app.pusher', {'start_pushers': True,\n    'worker_name': 'pusher1', 'pusher_instances': ['pusher1', 'pusher2']},\n    proxied_http_client=http_client_mock1)\n""
 ""VAR_16 = Mock(spec_set=['post_json_get_json'])\n""
 'VAR_16.post_json_get_json.side_effect = lambda *_, **__: defer.succeed({})\n'
 ""self.make_worker_hs('synapse.app.pusher', {'start_pushers': True,\n    'worker_name': 'pusher2', 'pusher_instances': ['pusher1', 'pusher2']},\n    proxied_http_client=http_client_mock2)\n""
 ""VAR_13 = self._create_pusher_and_send_msg('user2')\n"" 'self.pump()\n'
 'VAR_15.post_json_get_json.assert_called_once()\n'
 'VAR_16.post_json_get_json.assert_not_called()\n'
 ""self.assertEqual(VAR_15.post_json_get_json.call_args[0][0],\n    'https://push.example.com/push')\n""
 ""self.assertEqual(VAR_13, VAR_15.post_json_get_json.call_args[0][1][\n    'notification']['event_id'])\n""
 'VAR_15.post_json_get_json.reset_mock()\n'
 'VAR_16.post_json_get_json.reset_mock()\n'
 ""VAR_13 = self._create_pusher_and_send_msg('user4')\n"" 'self.pump()\n'
 'VAR_15.post_json_get_json.assert_not_called()\n'
 'VAR_16.post_json_get_json.assert_called_once()\n'
 ""self.assertEqual(VAR_16.post_json_get_json.call_args[0][0],\n    'https://push.example.com/push')\n""
 ""self.assertEqual(VAR_13, VAR_16.post_json_get_json.call_args[0][1][\n    'notification']['event_id'])\n""]",1
"['import os\n' 'import pkg_resources\n'
 'from synapse.api.constants import RoomCreationPreset\n'
 'from synapse.config._base import Config, ConfigError\n'
 'from synapse.types import RoomAlias, UserID\n'
 'from synapse.util.stringutils import random_string_with_symbols, strtobool\n'
 ""VAR_0 = 'accountvalidity'\n"" 'def __init__(self, VAR_1, VAR_2):...\n'
 'if VAR_1 is None:\n' 'return\n' 'super().__init__()\n'
 ""self.enabled = VAR_1.get('enabled', False)\n""
 ""self.renew_by_email_enabled = 'renew_at' in VAR_1\n""
 'if self.enabled:\n' ""if 'period' in VAR_1:\n""
 ""VAR_7 = VAR_1.get('template_dir')\n""
 ""self.period = self.parse_duration(VAR_1['period'])\n""
 ""if 'renew_at' in VAR_1:\n"" 'if not VAR_7:\n'
 ""self.renew_at = self.parse_duration(VAR_1['renew_at'])\n""
 ""if 'renew_email_subject' in VAR_1:\n""
 ""VAR_7 = pkg_resources.resource_filename('synapse', 'res/templates')\n""
 ""if 'account_renewed_html_path' in VAR_1:\n""
 ""self.renew_email_subject = VAR_1['renew_email_subject']\n""
 ""self.renew_email_subject = 'Renew your %(app)s account'\n""
 ""VAR_12 = os.path.join(VAR_7, VAR_1['account_renewed_html_path'])\n""
 ""self.account_renewed_html_content = (\n    '<html><body>Your account has been successfully renewed.</body><html>')\n""
 'self.startup_job_max_delta = self.period * 10.0 / 100.0\n'
 ""self.account_renewed_html_content = self.read_file(VAR_12,\n    'account_validity.account_renewed_html_path')\n""
 ""if 'invalid_token_html_path' in VAR_1:\n""
 ""VAR_12 = os.path.join(VAR_7, VAR_1['invalid_token_html_path'])\n""
 ""self.invalid_token_html_content = (\n    '<html><body>Invalid renewal token.</body><html>')\n""
 ""self.invalid_token_html_content = self.read_file(VAR_12,\n    'account_validity.invalid_token_html_path')\n""
 ""VAR_0 = 'registration'\n"" 'def FUNC_0(self, VAR_1, **VAR_3):...\n'
 ""self.enable_registration = strtobool(str(VAR_1.get('enable_registration', \n    False)))\n""
 ""if 'disable_registration' in VAR_1:\n""
 ""self.enable_registration = not strtobool(str(VAR_1['disable_registration']))\n""
 ""self.account_validity = CLASS_0(VAR_1.get('account_validity') or {}, VAR_1)\n""
 ""self.registrations_require_3pid = VAR_1.get('registrations_require_3pid', [])\n""
 ""self.allowed_local_3pids = VAR_1.get('allowed_local_3pids', [])\n""
 ""self.enable_3pid_lookup = VAR_1.get('enable_3pid_lookup', True)\n""
 ""self.registration_shared_secret = VAR_1.get('registration_shared_secret')\n""
 ""self.bcrypt_rounds = VAR_1.get('bcrypt_rounds', 12)\n""
 ""self.trusted_third_party_id_servers = VAR_1.get(\n    'trusted_third_party_id_servers', ['matrix.org', 'vector.im'])\n""
 ""VAR_8 = VAR_1.get('account_threepid_delegates') or {}\n""
 ""self.account_threepid_delegate_email = VAR_8.get('email')\n""
 ""self.account_threepid_delegate_msisdn = VAR_8.get('msisdn')\n""
 ""self.default_identity_server = VAR_1.get('default_identity_server')\n""
 ""self.allow_guest_access = VAR_1.get('allow_guest_access', False)\n""
 ""if VAR_1.get('invite_3pid_guest', False):\n""
 ""self.auto_join_rooms = VAR_1.get('auto_join_rooms', [])\n""
 'for room_alias in self.auto_join_rooms:\n'
 'if not RoomAlias.is_valid(room_alias):\n'
 ""self.autocreate_auto_join_rooms = VAR_1.get('autocreate_auto_join_rooms', True)\n""
 ""self.autocreate_auto_join_rooms_federated = VAR_1.get(\n    'autocreate_auto_join_rooms_federated', True)\n""
 ""self.autocreate_auto_join_room_preset = VAR_1.get(\n    'autocreate_auto_join_room_preset') or RoomCreationPreset.PUBLIC_CHAT\n""
 'self.auto_join_room_requires_invite = (self.\n    autocreate_auto_join_room_preset in {RoomCreationPreset.PRIVATE_CHAT,\n    RoomCreationPreset.TRUSTED_PRIVATE_CHAT})\n'
 ""VAR_9 = VAR_1.get('auto_join_mxid_localpart')\n""
 'self.auto_join_user_id = None\n' 'if VAR_9:\n'
 'self.auto_join_user_id = UserID(VAR_9, self.server_name).to_string()\n'
 'if self.autocreate_auto_join_rooms:\n'
 'if self.autocreate_auto_join_room_preset not in {RoomCreationPreset.\n'
 ""self.auto_join_rooms_for_guests = VAR_1.get('auto_join_rooms_for_guests', True)\n""
 'if self.auto_join_room_requires_invite:\n'
 ""self.enable_set_displayname = VAR_1.get('enable_set_displayname', True)\n""
 'if not VAR_9:\n'
 ""self.enable_set_avatar_url = VAR_1.get('enable_set_avatar_url', True)\n""
 ""self.enable_3pid_changes = VAR_1.get('enable_3pid_changes', True)\n""
 ""self.disable_msisdn_registration = VAR_1.get('disable_msisdn_registration',\n    False)\n""
 ""VAR_10 = VAR_1.get('session_lifetime')\n"" 'if VAR_10 is not None:\n'
 'VAR_10 = self.parse_duration(VAR_10)\n'
 'self.session_lifetime = VAR_10\n'
 ""self.fallback_success_template = self.read_templates(['auth_success.html'],\n    autoescape=True)[0]\n""
 'def FUNC_1(self, VAR_4=False, **VAR_3):...\n' 'if VAR_4:\n'
 'VAR_13 = \'registration_shared_secret: ""%s""\' % (random_string_with_symbols(50),)\n'
 ""VAR_13 = '#registration_shared_secret: <PRIVATE STRING>'\n""
 ""return 'string' % locals()\n""]",1
"['def FUNC_8(VAR_10, VAR_11):...\n'
 'for VAR_18, value in VAR_11.items():\n' 'VAR_10[VAR_18] = value\n'
 ""VAR_21 = VAR_11['Content-Type']\n""
 ""for mimetype_glob in VAR_0.config.get('NON_ATTACHMENT_MIME_TYPES', []):\n""
 'if fnmatch.fnmatch(VAR_21, mimetype_glob):\n'
 ""VAR_10['X-Content-Type-Options'] = 'nosniff'\n""
 ""VAR_10['X-Frame-Options'] = 'DENY'\n""
 'VAR_10[\'Content-Security-Policy\'\n    ] = ""default-src \'none\'; frame-ancestors \'none\'; sandbox""\n']",0
"['def FUNC_2(self, VAR_1):...\n'
 'from openapi_python_client.parser.properties import DateTimeProperty\n'
 'VAR_5 = VAR_1.MagicMock()\n'
 ""VAR_1.patch('openapi_python_client.utils.snake_case')\n""
 'VAR_4 = VAR_36(VAR_5=name, VAR_26=True, default=None)\n'
 ""assert VAR_4.get_imports(VAR_9='') == {'from datetime import datetime',\n    'from typing import cast'}\n""
 'VAR_4.required = False\n'
 ""assert VAR_4.get_imports(VAR_9='') == {'from typing import Optional',\n    'from datetime import datetime', 'from typing import cast'}\n""]",1
"['@login_required...\n' 'VAR_4 = None\n' 'if VAR_2:\n'
 'VAR_8 = get_object_or_404(Comment.objects.for_access(VAR_5=request.user),\n    VAR_2=pk)\n'
 'VAR_5 = VAR_0.user\n'
 'VAR_11 = markdown.quotify(VAR_8.comment, VAR_8.user.st.nickname)\n'
 'VAR_6 = get_object_or_404(Topic.objects.opened().for_access(VAR_5), VAR_2=\n    topic_id)\n'
 ""VAR_4 = {'comment': VAR_11}\n""
 'VAR_7 = CommentForm(VAR_5=user, VAR_6=topic, data=post_data(request), VAR_4\n    =initial)\n'
 'if is_post(VAR_0) and not VAR_0.is_limited() and VAR_7.is_valid():\n'
 'if not VAR_5.st.update_post_hash(VAR_7.get_comment_hash()):\n'
 ""return render(VAR_0=request, template_name='spirit/comment/publish.html',\n    context={'form': form, 'topic': topic})\n""
 ""return redirect(VAR_0.POST.get('next', None) or Comment.get_last_for_topic(\n    VAR_1).get_absolute_url())\n""
 'VAR_8 = VAR_7.save()\n'
 'comment_posted(VAR_8=comment, mentions=form.mentions)\n'
 ""return redirect(VAR_0.POST.get('next', VAR_8.get_absolute_url()))\n""]",1
"['def FUNC_83(*VAR_2, **VAR_3):...\n' 'VAR_9 = VAR_2[0]\n'
 ""VAR_193 = {'error': 'Missing required query parameter(s)', 'parameters': [],\n    'info': {}}\n""
 'for VAR_209, extra in VAR_47:\n' 'VAR_199 = object()\n'
 ""if len(VAR_193['parameters']) > 0:\n""
 'if VAR_9.GET.get(VAR_209, VAR_199) == VAR_199:\n'
 'return JsonResponse(VAR_193, status=400)\n'
 'return VAR_1(*VAR_2, **kwargs)\n'
 ""VAR_193['parameters'].append(VAR_209)\n""
 ""VAR_193['info'][VAR_209] = extra\n""]",1
"['import pytest\n' 'from jinja2 import Environment, PackageLoader\n'
 ""@pytest.fixture(scope='session')...\n""
 'from openapi_python_client import utils\n'
 ""VAR_0 = {'snakecase': utils.snake_case, 'spinalcase': utils.spinal_case}\n""
 ""VAR_1 = Environment(loader=PackageLoader('openapi_python_client'),\n    trim_blocks=True, lstrip_blocks=True)\n""
 'VAR_1.filters.update(VAR_0)\n' 'return VAR_1\n']",1
"['def __init__(self, *VAR_6, **VAR_7):...\n'
 ""VAR_7['auto_id'] = 'id_scratchcreate_%s'\n""
 'super().__init__(*VAR_6, **kwargs)\n']",0
"['def __init__(self, VAR_2=None, *VAR_3, **VAR_4):...\n'
 'self.service = VAR_2 or VAR_9.get_default_image_service()\n'
 'self.service.__init__(*VAR_3, **kwargs)\n']",0
"['def FUNC_3(self, VAR_12):...\n' '""""""docstring""""""\n' 'VAR_24 = []\n'
 'VAR_25 = preserve_fn(FUNC_0)\n' 'def FUNC_13(VAR_1):...\n'
 '""""""docstring""""""\n' 'if not VAR_1.key_ids:\n'
 ""return defer.fail(SynapseError(400, 'Not signed by %s' % (VAR_1.server_name\n    ,), Codes.UNAUTHORIZED))\n""
 ""VAR_0.debug('Verifying %s for %s with key_ids %s, min_validity %i', VAR_1.\n    request_name, VAR_1.server_name, VAR_1.key_ids, VAR_1.\n    minimum_valid_until_ts)\n""
 'VAR_24.append(VAR_1)\n' 'return VAR_25(VAR_1)\n']",0
"['def FUNC_2(self) ->CLASS_0:...\n'
 'return CLASS_0(f.readlines(), datetime.fromtimestamp(os.path.getmtime(self.\n    sourceName)).date())\n']",0
"['def FUNC_11(self, VAR_2, **VAR_3):...\n' 'self.add_change()\n'
 ""VAR_6 = {'style': VAR_2, 'period': '', 'start_date': '2000-01-01',\n    'end_date': '2100-01-01'}\n""
 'VAR_6.update(VAR_3)\n'
 ""return self.client.post(reverse('counts', VAR_3=self.get_kwargs()), VAR_6)\n""]",0
"['def __getattr__(VAR_59, VAR_60):...\n' ""if VAR_60 == 'nameResolver':\n""
 'return VAR_49\n' 'return getattr(VAR_48, VAR_60)\n']",1
"['def FUNC_16(self):...\n' 'self.reactor.advance(100)\n'
 'VAR_35 = PerspectivesKeyFetcher(self.hs)\n' ""VAR_34 = 'server2'\n""
 ""VAR_36 = signedjson.key.generate_signing_key('ver1')\n""
 'VAR_37 = signedjson.key.get_verify_key(VAR_36)\n'
 ""VAR_38 = 'ed25519:ver1'\n"" 'VAR_39 = 200 * 1000\n'
 'VAR_16 = self.build_perspectives_response(VAR_34, VAR_36, VAR_39)\n'
 ""self.expect_outgoing_key_query(VAR_34, 'key1', VAR_16)\n""
 ""VAR_23 = {VAR_34: {'key1': 0}}\n""
 'VAR_42 = self.get_success(VAR_35.get_keys(VAR_23))\n'
 'self.assertIn(VAR_34, VAR_42)\n' 'VAR_43 = VAR_42[VAR_34][VAR_38]\n'
 'self.assertEqual(VAR_43.valid_until_ts, VAR_39)\n'
 'self.assertEqual(VAR_43.verify_key, VAR_37)\n'
 ""self.assertEqual(VAR_43.verify_key.alg, 'ed25519')\n""
 ""self.assertEqual(VAR_43.verify_key.version, 'ver1')\n""
 'VAR_44 = VAR_34, VAR_38, None\n'
 'VAR_45 = self.get_success(self.hs.get_datastore().get_server_keys_json([\n    VAR_44]))\n'
 'VAR_7 = VAR_45[VAR_44]\n' 'self.assertEqual(len(VAR_7), 1)\n'
 'VAR_7 = VAR_7[0]\n' ""self.assertEqual(VAR_7['key_id'], VAR_38)\n""
 ""self.assertEqual(VAR_7['from_server'], self.mock_perspective_server.server_name\n    )\n""
 ""self.assertEqual(VAR_7['ts_added_ms'], self.reactor.seconds() * 1000)\n""
 ""self.assertEqual(VAR_7['ts_valid_until_ms'], VAR_39)\n""
 ""self.assertEqual(bytes(VAR_7['key_json']), canonicaljson.\n    encode_canonical_json(VAR_16))\n""]",0
"['def FUNC_23(self):...\n'
 ""self.lisa = models.Student.objects.create(name='Lisa')\n""
 ""self.john = models.Student.objects.create(name='John')\n""
 ""self.bob = models.Student.objects.create(name='Bob')\n""
 ""self.peter = models.Student.objects.create(name='Peter')\n""
 ""self.jenny = models.Student.objects.create(name='Jenny')\n""
 ""self.jason = models.Student.objects.create(name='Jason')\n""
 ""self.cliff = models.Student.objects.create(name='Cliff')\n""
 ""self.arthur = models.Student.objects.create(name='Arthur')\n""
 ""self.school = models.School.objects.create(name='School of Awesome')\n""
 'super(CLASS_19, self).setUp()\n']",0
"['def FUNC_0(VAR_0):...\n' '""""""docstring""""""\n' 'for obj in VAR_0:\n'
 'if isinstance(obj, ValidationError):\n' 'for msg in obj.messages:\n'
 'if isinstance(obj, Exception):\n' 'yield force_text(msg)\n'
 'if len(obj.args):\n' 'yield force_text(obj)\n'
 'yield force_text(obj.args[0])\n']",1
"['def __init__(self):...\n'
 'VAR_23 = [CLASS_1.factory(VAR_16) for VAR_16 in list(request.form.keys()) +\n    list(request.files.keys())]\n'
 'self.field_infos = list(sorted(VAR_23))\n']",1
"['from tests import unittest\n'
 ""VAR_0 = {'first_message_index': 1, 'forwarded_count': 1, 'is_verified': \n    False, 'session_data': 'SSBBTSBBIEZJU0gK'}\n""
 'def FUNC_0(self, VAR_1, VAR_2):...\n'
 ""VAR_3 = self.setup_test_homeserver('server', http_client=None)\n""
 'self.store = VAR_3.get_datastore()\n' 'return VAR_3\n']",1
"['def FUNC_12(self):...\n' ""VAR_3 = '@foo:bar'\n"" 'VAR_7 = 5000000\n'
 'VAR_10 = UserPresenceState.default(VAR_3)\n'
 'VAR_10 = VAR_10.copy_and_replace(VAR_10=PresenceState.ONLINE,\n    last_active_ts=now, last_user_sync_ts=now, last_federation_update_ts=\n    now - FEDERATION_TIMEOUT - 1)\n'
 'VAR_9 = handle_timeout(VAR_10, is_mine=False, syncing_user_ids=set(), VAR_7=now\n    )\n'
 'self.assertIsNotNone(VAR_9)\n'
 'self.assertEquals(VAR_9.state, PresenceState.OFFLINE)\n']",0
"[""@CLASS_4('pastebin-version')...\n"" '""""""docstring""""""\n'
 'version.pastebin_version()\n' ""return 'text/plain', b'Paste called.'\n""]",0
"['def FUNC_78(VAR_259, VAR_11):...\n' 'VAR_300 = 0\n' 'VAR_301 = 1000\n'
 'while VAR_300 < len(VAR_11):\n'
 'VAR_301 = min(VAR_301, len(VAR_11) - VAR_300)\n'
 'VAR_322 = VAR_259.slice(VAR_252, VAR_11[VAR_300:VAR_300 + VAR_301])\n'
 'VAR_300 += VAR_301\n'
 'yield [[col.values[row] for col in VAR_322.columns] for row in range(0, len\n    (VAR_322.rowNumbers))]\n']",0
"['def FUNC_35(self):...\n' 'VAR_27 = widgets.AdminURLFieldWidget()\n'
 ""self.assertHTMLEqual(conditional_escape(VAR_27.render('test',\n    'http://example.com/<sometag>some text</sometag>')), 'string')\n""
 ""self.assertHTMLEqual(conditional_escape(VAR_27.render('test',\n    'http://example-äüö.com/<sometag>some text</sometag>')), 'string')\n""]",1
"['def FUNC_75(VAR_79, VAR_130=False, VAR_131=True):...\n'
 '""""""docstring""""""\n' 'VAR_79 = CLASS_0(VAR_79)\n'
 'if not VAR_79.doctype_or_field:\n'
 ""VAR_79.doctype_or_field = 'DocField'\n"" 'if not VAR_79.doctype:\n'
 'if not VAR_79.property_type:\n'
 ""VAR_211 = VAR_12.sql_list(\n    'select distinct parent from tabDocField where fieldname=%s', VAR_79.\n    fieldname)\n""
 'VAR_211 = [VAR_79.doctype]\n'
 ""VAR_79.property_type = VAR_12.get_value('DocField', {'parent': 'DocField',\n    'fieldname': VAR_79.property}, 'fieldtype') or 'Data'\n""
 'for VAR_62 in VAR_211:\n' 'if not VAR_79.property_type:\n'
 ""VAR_79.property_type = VAR_12.get_value('DocField', {'parent': VAR_62,\n    'fieldname': VAR_79.fieldname}, 'fieldtype') or 'Data'\n""
 ""VAR_212 = FUNC_45({'doctype': 'Property Setter', 'doctype_or_field': VAR_79\n    .doctype_or_field, 'doc_type': VAR_62, 'field_name': VAR_79.fieldname,\n    'row_name': VAR_79.row_name, 'property': VAR_79.property, 'value':\n    VAR_79.value, 'property_type': VAR_79.property_type or 'Data',\n    '__islocal': 1})\n""
 'VAR_212.flags.ignore_validate = VAR_130\n'
 'VAR_212.flags.validate_fields_for_doctype = VAR_131\n'
 'VAR_212.validate_fieldtype_change()\n' 'VAR_212.insert()\n']",0
"['async def FUNC_40(self, VAR_1, VAR_32):...\n' '""""""docstring""""""\n'
 ""VAR_44 = VAR_1.content['third_party_invite']['signed']\n""
 ""VAR_147 = VAR_44['token']\n""
 'VAR_94 = await VAR_32.get_prev_state_ids()\n'
 'VAR_148 = VAR_94.get((VAR_188.ThirdPartyInvite, VAR_147))\n'
 'VAR_149 = None\n' 'if VAR_148:\n'
 'VAR_149 = await self.store.get_event(VAR_148, allow_none=True)\n'
 'if not VAR_149:\n'
 ""VAR_0.debug('Checking auth on event %r', VAR_1.content)\n""
 'VAR_150 = None\n'
 'for public_key_object in self.hs.get_auth().get_public_keys(VAR_149):\n'
 'if VAR_150 is None:\n'
 ""for server, signature_block in VAR_44['signatures'].items():\n""
 'VAR_150 = VAR_170\n'
 'for VAR_199, encoded_signature in signature_block.items():\n'
 ""if not VAR_199.startswith('ed25519:'):\n""
 ""VAR_0.debug('Attempting to verify sig with key %s from %r against pubkey %r',\n    VAR_199, server, public_key_object)\n""
 ""VAR_46 = public_key_object['public_key']\n""
 ""VAR_0.info('Failed to verify sig with key %s from %r against pubkey %r',\n    VAR_199, server, public_key_object)\n""
 ""if 'key_validity_url' in public_key_object:\n""
 ""VAR_0.info('Failed to query key_validity_url %s', public_key_object[\n    'key_validity_url'])\n""
 'return\n'
 'VAR_203 = decode_verify_key_bytes(VAR_199, decode_base64(VAR_46))\n'
 ""await self._check_key_revocation(VAR_46, public_key_object['key_validity_url'])\n""
 'verify_signed_json(VAR_44, server, VAR_203)\n'
 ""VAR_0.debug('Successfully verified sig with key %s from %r against pubkey %r',\n    VAR_199, server, public_key_object)\n""]",0
"['def FUNC_3(self, *, VAR_4: str) ->Set[str]:...\n' '""""""docstring""""""\n'
 'if not self.required:\n' ""return {'from typing import Optional'}\n""
 'return set()\n']",0
"['def FUNC_0(self, VAR_0=None, VAR_1=None, VAR_2=None, VAR_3=None, VAR_4=None,...\n'
 'return 1\n']",0
"['def FUNC_6(VAR_12):...\n' 'return os.path.join(VAR_2, VAR_12)\n']",1
"['def __init__(self, VAR_3):...\n' 'super().__init__(VAR_3)\n'
 'self.http_client = SimpleHttpClient(VAR_3)\n'
 'self.blacklisting_http_client = SimpleHttpClient(VAR_3, ip_blacklist=hs.\n    config.federation_ip_range_blacklist)\n'
 'self.federation_http_client = VAR_3.get_http_client()\n'
 'self.hs = VAR_3\n']",1
"['@staticmethod...\n' '""""""docstring""""""\n' 'VAR_15 = VAR_6.content\n'
 ""VAR_17 = VAR_15.get('multipart/form-data')\n""
 'if VAR_17 is not None and isinstance(VAR_17.media_type_schema, oai.Reference):\n'
 'return Reference.from_ref(VAR_17.media_type_schema.ref)\n'
 'return None\n']",0
